"id"	"length"	"DP1"	"DP2"	"DW1"	"DW2"	"NP1"	"NP2"	"NW1"	"NW2"	"H2O_DMSO_1"	"H2O_DMSO_2"	"H2O_DMSO_3"	"H2O_Nutlin_1"	"H2O_Nutlin_2"	"H2O_Nutlin_3"	"Peg_6_DMSO_1"	"Peg_6_DMSO_2"	"Peg6_DMSO_3"	"Peg6_Nutlin_1"	"Peg6_Nutlin_2"	"Peg6_Nutlin_3"	"gene"	"a_type"	"a_num"	"accession"	"sums"	"normalized_sums"
"NM_000128_F11"	3278	2	4	5	0	0	5	1	2	0	0	1	1	1	2	2	0	5	1	0	1	"F11"	"NM"	"000128"	"NM_000128"	33	0.0100671140939597
"NR_033901_F11-AS1"	1861	0	3	1	2	3	1	3	2	1	0	2	1	1	0	0	0	0	4	0	0	"F11-AS1"	"NR"	"033901"	"NR_033901"	24	0.0128962923159592
"NM_016946_F11R"	4639	3476	3638	2767	3141	5043	3830	3222	2366	4982	4425	9394	7148	4954	9492	6529	5897	9773	5829	6195	10745	"F11R"	"NM"	"016946"	"NM_016946"	112846	24.3255011856003
"NM_000505_F12"	2051	435	518	374	491	603	570	386	719	284	329	661	261	248	680	333	424	916	365	412	803	"F12"	"NM"	"000505"	"NM_000505"	9812	4.78400780107265
"NM_000129_F13A1"	3863	0	2	3	0	1	2	0	1	0	0	3	0	0	1	0	1	3	0	0	2	"F13A1"	"NM"	"000129"	"NM_000129"	19	0.0049184571576495
"NM_001994_F13B"	2217	1	1	1	1	2	3	0	0	0	0	1	1	2	1	3	1	1	6	2	2	"F13B"	"NM"	"001994"	"NM_001994"	29	0.0130807397383852
"NM_000506_F2"	2039	12	19	16	21	23	18	12	21	5	0	17	2	1	12	4	0	9	3	4	19	"F2"	"NM"	"000506"	"NM_000506"	218	0.106915154487494
"NM_001992_F2R"	3727	457	396	377	395	665	415	369	289	690	545	1849	946	727	2130	844	783	2267	777	898	2238	"F2R"	"NM"	"001992"	"NM_001992"	18057	4.84491548162061
"NM_005242_F2RL1"	2861	6882	6973	5619	6574	10646	7656	5930	4529	6231	8101	6739	9610	9495	8531	8524	10825	7664	7044	11729	7425	"F2RL1"	"NM"	"005242"	"NM_005242"	156727	54.7804963299546
"NM_001256566_F2RL2"	3268	5	3	4	2	2	2	4	1	1	0	12	0	1	7	1	2	11	2	0	7	"F2RL2"	"NM"	"001256566"	"NM_001256566"	67	0.0205018359853121
"NM_003950_F2RL3"	3334	3	6	8	5	8	0	7	2	0	1	1	0	0	2	0	1	8	1	1	3	"F2RL3"	"NM"	"003950"	"NM_003950"	57	0.0170965806838632
"NM_001993_F3"	2298	3506	3284	2987	3257	4824	3384	2470	1998	836	752	3269	1233	1013	3891	866	929	3226	839	1167	3639	"F3"	"NM"	"001993"	"NM_001993"	47370	20.6135770234987
"NM_000130_F5"	9179	14	10	11	12	8	10	8	9	10	11	56	14	7	70	14	17	64	9	6	60	"F5"	"NM"	"000130"	"NM_000130"	420	0.0457566183680139
"NM_001267554_F7"	2876	0	1	0	0	0	2	3	7	5	0	2	7	0	5	9	0	1	7	0	3	"F7"	"NM"	"001267554"	"NM_001267554"	52	0.0180806675938804
"NM_019863_F8"	2604	34	31	22	26	69	39	40	24	63	43	84	93	39	87	97	70	119	49	78	87	"F8"	"NM"	"019863"	"NM_019863"	1194	0.45852534562212
"NM_012151_F8A1"	5106	1212	1575	900	1292	1808	1832	1123	2072	407	471	550	782	532	538	700	780	738	673	675	847	"F8A1"	"NM"	"012151"	"NM_012151"	19507	3.82040736388562
"NM_001007523_F8A2"	3348	703	948	495	790	988	1277	611	1466	107	138	148	258	155	118	178	242	228	212	226	258	"F8A2"	"NM"	"001007523"	"NM_001007523"	9546	2.85125448028674
"NM_001007524_F8A3"	3348	703	948	495	790	988	1277	611	1466	107	138	148	258	155	118	178	242	228	212	226	258	"F8A3"	"NM"	"001007524"	"NM_001007524"	9546	2.85125448028674
"NM_001313913_F9"	2688	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	"F9"	"NM"	"001313913"	"NM_001313913"	3	0.00111607142857143
"NM_024306_FA2H"	2403	83	91	59	72	134	110	85	121	133	43	214	180	50	227	183	51	275	161	55	282	"FA2H"	"NM"	"024306"	"NM_024306"	2609	1.08572617561382
"NM_001441_FAAH"	2042	361	387	290	334	412	419	284	401	308	211	1141	333	210	1493	379	296	1256	447	301	1240	"FAAH"	"NM"	"001441"	"NM_001441"	10503	5.14348677766895
"NR_148564_FAAH2"	2013	69	79	53	72	128	93	61	34	139	69	333	227	59	425	170	80	390	179	77	406	"FAAH2"	"NR"	"148564"	"NR_148564"	3143	1.56135121708892
"NR_045483_FAAHP1"	1267	4	9	9	11	7	16	9	10	22	7	63	28	3	56	19	7	61	34	3	74	"FAAHP1"	"NR"	"045483"	"NR_045483"	452	0.356748224151539
"NM_025161_FAAP100"	3597	1972	1970	1549	1885	2036	1898	1541	2845	590	595	1283	617	585	1224	701	934	1417	755	852	1571	"FAAP100"	"NM"	"025161"	"NM_025161"	26820	7.45621351125938
"NM_182533_FAAP20"	726	499	518	343	441	656	624	458	714	879	387	958	662	301	1133	885	498	1387	938	423	1165	"FAAP20"	"NM"	"182533"	"NM_182533"	13869	19.103305785124
"NM_152266_FAAP24"	2308	147	160	107	120	212	150	111	111	60	90	265	68	77	279	66	143	365	71	118	372	"FAAP24"	"NM"	"152266"	"NM_152266"	3092	1.33968804159445
"NM_001443_FABP1"	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"FABP1"	"NM"	"001443"	"NM_001443"	0	0
"NM_001105281_FABP12"	563	1	0	0	0	3	0	0	1	9	0	4	14	0	4	4	0	5	21	0	6	"FABP12"	"NM"	"001105281"	"NM_001105281"	72	0.127886323268206
"NM_000134_FABP2"	2226	5	5	10	4	7	6	5	1	8	1	15	11	3	8	6	1	18	6	0	24	"FABP2"	"NM"	"000134"	"NM_000134"	144	0.0646900269541779
"NM_004102_FABP3"	1097	44	56	47	47	54	48	44	46	5	6	11	4	9	17	5	17	15	5	19	18	"FABP3"	"NM"	"004102"	"NM_004102"	517	0.471285323609845
"NM_001442_FABP4"	911	0	0	0	0	0	0	0	0	2	0	1	1	0	5	3	0	6	4	1	2	"FABP4"	"NM"	"001442"	"NM_001442"	25	0.0274423710208562
"NM_001444_FABP5"	676	2055	1926	1612	1754	3502	2250	1852	1032	2154	4389	5733	2099	3210	6153	2403	5719	8885	2222	5279	6732	"FABP5"	"NM"	"001444"	"NM_001444"	70961	104.971893491124
"NR_002935_FABP5P3"	855	132	132	104	121	221	137	113	49	323	680	710	261	456	754	351	900	1136	293	808	890	"FABP5P3"	"NR"	"002935"	"NR_002935"	8571	10.0245614035088
"NM_001445_FABP6"	496	22	29	29	29	50	55	25	23	108	42	538	118	33	555	131	42	789	118	48	554	"FABP6"	"NM"	"001445"	"NM_001445"	3338	6.72983870967742
"NM_001319039_FABP7"	2368	0	1	0	3	3	2	2	4	1	1	0	1	1	1	2	1	0	1	4	1	"FABP7"	"NM"	"001319039"	"NM_001319039"	29	0.0122466216216216
"NM_001080526_FABP9"	399	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"FABP9"	"NM"	"001080526"	"NM_001080526"	3	0.0075187969924812
"NM_003824_FADD"	1853	752	897	570	747	1148	994	644	899	325	490	528	427	417	592	360	671	734	403	666	691	"FADD"	"NM"	"003824"	"NM_003824"	12955	6.99136535348084
"NM_013402_FADS1"	4362	1478	1502	1048	1393	2190	1716	1496	1373	1295	1607	4862	1842	2105	5612	1706	2223	5702	1505	2507	5692	"FADS1"	"NM"	"013402"	"NM_013402"	48854	11.1999082989454
"NM_001281502_FADS2"	3086	348	388	240	364	401	432	310	517	303	294	958	304	397	1193	288	489	1193	271	573	1120	"FADS2"	"NM"	"001281502"	"NM_001281502"	10383	3.36454957874271
"NM_021727_FADS3"	1790	758	768	626	902	833	765	765	1270	1417	506	2332	1820	568	2876	1629	755	2447	1899	745	2576	"FADS3"	"NM"	"021727"	"NM_021727"	26257	14.6687150837989
"NM_178128_FADS6"	2165	2	2	3	2	7	4	4	3	0	0	1	2	1	5	0	1	5	0	1	6	"FADS6"	"NM"	"178128"	"NM_178128"	49	0.0226327944572748
"NM_007051_FAF1"	6821	1628	1722	1330	1619	2511	1800	1584	1278	1054	1592	2753	1233	1262	2784	1319	2119	3636	1079	1993	3206	"FAF1"	"NM"	"007051"	"NM_007051"	37502	5.49802081806187
"NM_014613_FAF2"	4485	3069	3162	2458	2823	4772	3466	2713	2098	2614	3400	7885	3890	4018	9096	3418	4849	8986	3043	5237	9326	"FAF2"	"NM"	"014613"	"NM_014613"	90323	20.1389074693423
"NM_000137_FAH"	2056	178	172	119	141	203	183	155	219	243	188	570	223	146	617	245	244	774	223	217	727	"FAH"	"NM"	"000137"	"NM_000137"	5787	2.81468871595331
"NM_031208_FAHD1"	1684	434	496	362	465	677	532	459	465	280	330	921	412	366	970	369	494	1219	360	473	1113	"FAHD1"	"NM"	"031208"	"NM_031208"	11197	6.64904988123515
"NM_016044_FAHD2A"	4775	499	596	385	477	663	622	484	580	598	462	975	618	436	920	698	686	1135	590	602	1018	"FAHD2A"	"NM"	"016044"	"NM_016044"	13044	2.7317277486911
"NM_199336_FAHD2B"	1305	404	445	297	361	428	458	311	463	416	339	768	460	302	760	587	370	1164	438	424	1018	"FAHD2B"	"NM"	"199336"	"NM_199336"	10213	7.82605363984674
"NR_003698_FAHD2CP"	852	112	130	92	110	161	161	130	163	94	98	357	109	96	304	163	105	444	133	174	407	"FAHD2CP"	"NR"	"003698"	"NR_003698"	3543	4.15845070422535
"NM_001033032_FAIM"	1021	105	136	117	121	188	143	110	64	117	226	504	164	199	487	158	335	661	113	282	631	"FAIM"	"NM"	"001033032"	"NM_001033032"	4861	4.76101860920666
"NM_012306_FAIM2"	4667	0	4	0	0	1	2	2	1	0	0	1	0	1	1	0	0	2	0	0	2	"FAIM2"	"NM"	"012306"	"NM_012306"	17	0.00364259695736019
"NR_051960_FALEC"	566	8	7	3	4	5	5	7	2	3	6	1	4	1	4	3	0	14	1	1	6	"FALEC"	"NR"	"051960"	"NR_051960"	85	0.15017667844523
"NM_203305_FAM102A"	3643	975	1050	741	980	1128	1041	863	1299	1482	1012	1427	1755	988	1389	1881	1505	1457	1774	1467	1844	"FAM102A"	"NM"	"203305"	"NM_203305"	26058	7.15289596486412
"NM_001010883_FAM102B"	5582	483	442	396	423	693	417	421	166	290	408	1108	427	406	1108	427	598	1559	343	623	1461	"FAM102B"	"NM"	"001010883"	"NM_001010883"	12199	2.18541741311358
"NM_001289412_FAM104A"	2661	984	895	722	843	1317	1008	791	685	823	1088	2196	1136	1047	2544	1132	1560	2746	996	1488	2547	"FAM104A"	"NM"	"001289412"	"NM_001289412"	26548	9.97670048853814
"NM_001166704_FAM104B"	1233	76	76	67	78	117	82	57	78	112	136	301	149	124	312	146	204	446	141	183	383	"FAM104B"	"NM"	"001166704"	"NM_001166704"	3268	2.65044606650446
"NM_024974_FAM106A"	2281	31	37	29	24	56	22	25	23	18	21	20	14	21	21	21	20	11	21	21	13	"FAM106A"	"NM"	"024974"	"NM_024974"	469	0.205611573871109
"NM_001348161_FAM106B"	1499	21	22	9	18	26	13	22	16	10	16	18	11	14	15	17	16	10	20	12	12	"FAM106B"	"NM"	"001348161"	"NM_001348161"	318	0.212141427618412
"NM_001348162_FAM106C"	1759	25	27	15	16	31	12	14	18	12	17	15	14	15	17	14	14	6	15	13	11	"FAM106C"	"NM"	"001348162"	"NM_001348162"	321	0.182490051165435
"NM_001076778_FAM107A"	2993	3	1	2	0	2	2	1	2	0	1	1	0	0	1	0	2	4	0	2	5	"FAM107A"	"NM"	"001076778"	"NM_001076778"	29	0.00968927497494153
"NM_001320740_FAM107B"	3108	458	429	338	389	756	545	406	206	1475	1042	999	1841	963	849	2022	1514	1234	1565	1441	1146	"FAM107B"	"NM"	"001320740"	"NM_001320740"	19618	6.31209781209781
"NM_001289147_FAM110A"	1614	268	274	185	246	353	303	203	354	103	183	264	110	201	242	113	260	328	112	257	325	"FAM110A"	"NM"	"001289147"	"NM_001289147"	4684	2.90210656753408
"NM_147189_FAM110B"	4386	0	0	1	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"FAM110B"	"NM"	"147189"	"NM_147189"	7	0.00159598723210214
"NM_001077710_FAM110C"	3880	397	357	322	356	505	369	346	344	514	330	539	729	330	479	701	496	587	612	479	519	"FAM110C"	"NM"	"001077710"	"NM_001077710"	9311	2.39974226804124
"NM_024869_FAM110D"	2799	3	4	5	5	6	3	6	3	2	1	22	3	1	28	3	3	32	2	4	25	"FAM110D"	"NM"	"024869"	"NM_024869"	161	0.0575205430510897
"NM_001369457_FAM111A"	3434	1020	990	875	854	1321	832	908	401	611	1119	813	757	1040	762	815	1690	987	680	1572	969	"FAM111A"	"NM"	"001369457"	"NM_001369457"	19016	5.53756552125801
"NR_110184_FAM111A-DT"	2246	34	24	26	29	39	31	30	20	13	31	40	15	30	47	20	47	58	25	46	64	"FAM111A-DT"	"NR"	"110184"	"NR_110184"	669	0.297862867319679
"NM_198947_FAM111B"	3506	303	270	264	244	359	274	250	125	172	337	0	229	288	3	244	541	1	159	498	0	"FAM111B"	"NM"	"198947"	"NM_198947"	4561	1.30091272104963
"NR_033290_FAM114A1"	3555	402	344	285	286	505	359	313	269	478	270	1094	616	252	1128	615	409	1419	520	412	1425	"FAM114A1"	"NR"	"033290"	"NR_033290"	11401	3.2070323488045
"NM_018691_FAM114A2"	4414	365	337	280	320	548	326	327	209	212	309	699	306	268	730	283	424	977	253	418	842	"FAM114A2"	"NM"	"018691"	"NM_018691"	8433	1.91051200724966
"NM_030802_FAM117A"	2329	145	171	116	148	224	183	128	173	274	172	538	347	155	577	394	283	707	338	240	679	"FAM117A"	"NM"	"030802"	"NM_030802"	5992	2.57277801631602
"NM_173511_FAM117B"	5982	231	289	211	274	377	250	249	202	257	305	808	349	237	789	351	386	834	311	336	877	"FAM117B"	"NM"	"173511"	"NM_173511"	7923	1.32447342026078
"NM_001349913_FAM118A"	2831	737	783	631	702	972	743	638	656	394	475	1186	475	416	1311	428	653	1223	440	590	1353	"FAM118A"	"NM"	"001349913"	"NM_001349913"	14806	5.22995407983045
"NM_024556_FAM118B"	2015	405	419	368	377	644	453	376	271	248	376	550	325	345	656	336	593	830	300	511	749	"FAM118B"	"NM"	"024556"	"NM_024556"	9132	4.53200992555831
"NM_014612_FAM120A"	5159	6162	6222	4444	5573	8564	6798	5078	6249	3503	5325	7026	5042	4990	6730	5255	7584	8269	4342	7346	8565	"FAM120A"	"NM"	"014612"	"NM_014612"	123067	23.8548168249661
"NR_136229_FAM120AOS"	2187	317	318	254	265	536	348	297	242	471	480	892	591	429	867	627	624	1048	588	625	1047	"FAM120AOS"	"NR"	"136229"	"NR_136229"	10866	4.96844993141289
"NM_032448_FAM120B"	10390	1224	1242	926	1073	1648	1194	1085	1034	442	446	1138	578	467	1134	555	771	1271	568	699	1429	"FAM120B"	"NM"	"032448"	"NM_032448"	18924	1.8213666987488
"NM_198456_FAM120C"	1111	75	114	87	91	127	142	91	192	44	32	74	73	39	80	77	51	81	61	58	118	"FAM120C"	"NM"	"198456"	"NM_198456"	1707	1.53645364536454
"NM_138333_FAM122A"	5502	307	293	198	278	352	287	219	197	223	161	428	371	249	455	248	257	462	335	339	484	"FAM122A"	"NM"	"138333"	"NM_138333"	6143	1.11650308978553
"NM_001170757_FAM122B"	2399	2579	2420	1850	2199	3493	2440	2328	953	1208	2538	2638	1794	2491	2704	1705	3549	3048	1401	3503	3101	"FAM122B"	"NM"	"001170757"	"NM_001170757"	47942	19.9841600666945
"NM_001365744_FAM122C"	754	175	220	118	195	228	191	182	225	42	98	52	51	115	61	50	178	58	46	121	65	"FAM122C"	"NM"	"001365744"	"NM_001365744"	2471	3.27718832891247
"NM_001242312_FAM124A"	4725	122	125	77	122	145	137	105	140	65	29	95	56	41	97	85	81	92	83	57	79	"FAM124A"	"NM"	"001242312"	"NM_001242312"	1833	0.387936507936508
"NM_001122779_FAM124B"	2582	0	1	0	0	2	0	1	0	1	0	1	1	0	1	1	0	1	3	0	0	"FAM124B"	"NM"	"001122779"	"NM_001122779"	13	0.00503485670023238
"NM_032581_FAM126A"	13158	1136	995	944	1013	1633	1020	1087	408	357	541	1508	583	635	1696	585	871	1742	434	835	1630	"FAM126A"	"NM"	"032581"	"NM_032581"	19653	1.49361605107159
"NM_001321618_FAM126B"	9237	1067	933	804	929	1370	849	1023	386	322	584	1149	444	692	1235	398	906	1273	388	912	1294	"FAM126B"	"NM"	"001321618"	"NM_001321618"	16958	1.83587744938833
"NM_001366133_FAM131A"	2323	333	357	257	320	387	361	292	415	186	197	579	225	214	494	247	327	744	217	244	714	"FAM131A"	"NM"	"001366133"	"NM_001366133"	7110	3.06069737408523
"NM_001371250_FAM131B"	4591	14	26	15	29	29	17	36	38	16	7	35	15	1	45	12	9	28	9	3	30	"FAM131B"	"NM"	"001371250"	"NM_001371250"	414	0.0901764321498584
"NM_182623_FAM131C"	1720	106	155	91	127	170	167	113	193	165	115	410	177	93	433	227	153	518	195	172	497	"FAM131C"	"NM"	"182623"	"NM_182623"	4277	2.48662790697674
"NM_001171110_FAM133A"	3213	2	0	0	0	1	0	0	0	2	0	5	0	0	1	0	0	9	0	1	1	"FAM133A"	"NM"	"001171110"	"NM_001171110"	22	0.00684718331777155
"NM_152789_FAM133B"	2367	617	637	506	550	853	603	573	189	1250	1149	4620	1684	1037	5341	1730	1501	5529	1585	1412	5216	"FAM133B"	"NM"	"152789"	"NM_152789"	36582	15.4550063371356
"NR_027508_FAM133CP"	2519	274	276	204	227	359	277	291	112	545	493	2005	690	454	2228	724	690	2332	673	615	2225	"FAM133CP"	"NR"	"027508"	"NR_027508"	15694	6.23025009924573
"NR_034169_FAM133DP"	2019	495	497	378	412	666	479	474	175	927	831	3337	1188	768	3799	1229	1062	4051	1108	1052	3837	"FAM133DP"	"NR"	"034169"	"NR_034169"	26765	13.2565626547796
"NM_001331006_FAM135A"	5137	664	585	533	617	804	468	610	219	519	467	791	623	587	847	662	769	968	555	781	1043	"FAM135A"	"NM"	"001331006"	"NM_001331006"	13112	2.5524625267666
"NM_015912_FAM135B"	7401	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	3	"FAM135B"	"NM"	"015912"	"NM_015912"	7	0.000945818132684772
"NM_032822_FAM136A"	1786	1532	1513	1118	1301	2261	1763	1220	878	1903	2537	5639	2402	2138	5953	2302	3483	7758	2081	3153	6770	"FAM136A"	"NM"	"032822"	"NM_032822"	57705	32.3096304591265
"NR_026818_FAM138A"	3390	1	9	1	2	4	5	7	3	2	0	2	10	0	0	0	2	1	5	2	2	"FAM138A"	"NR"	"026818"	"NR_026818"	58	0.0171091445427729
"NR_026821_FAM138B"	1130	0	4	1	0	1	1	2	1	1	0	0	5	0	0	0	1	1	1	0	1	"FAM138B"	"NR"	"026821"	"NR_026821"	20	0.0176991150442478
"NR_026822_FAM138C"	3390	1	9	1	2	4	5	7	3	2	0	2	10	0	0	0	2	1	5	2	2	"FAM138C"	"NR"	"026822"	"NR_026822"	58	0.0171091445427729
"NR_026823_FAM138D"	3378	2	6	4	1	7	3	5	0	0	0	0	2	0	0	0	1	0	4	2	2	"FAM138D"	"NR"	"026823"	"NR_026823"	39	0.0115452930728242
"NR_026819_FAM138E"	1130	0	3	1	0	3	2	2	2	1	0	0	4	0	0	0	0	1	1	1	1	"FAM138E"	"NR"	"026819"	"NR_026819"	22	0.0194690265486726
"NR_026820_FAM138F"	3390	1	9	1	2	4	5	7	3	2	0	2	10	0	0	0	2	1	5	2	2	"FAM138F"	"NR"	"026820"	"NR_026820"	58	0.0171091445427729
"NM_014883_FAM13A"	5866	383	389	314	362	561	410	354	216	234	288	859	318	288	957	285	446	1064	268	393	1004	"FAM13A"	"NM"	"014883"	"NM_014883"	9393	1.60126150698943
"NR_002806_FAM13A-AS1"	3210	69	94	57	72	121	85	81	44	61	34	205	66	36	212	47	52	206	65	69	232	"FAM13A-AS1"	"NR"	"002806"	"NR_002806"	1908	0.594392523364486
"NM_001101801_FAM13B"	5381	1173	1045	850	975	1327	905	1063	518	961	632	2365	1235	772	2683	1223	950	2711	937	1013	2663	"FAM13B"	"NM"	"001101801"	"NM_001101801"	26001	4.83200148671251
"NM_001143773_FAM13C"	3548	0	0	0	1	0	1	0	2	0	1	1	0	1	0	0	0	5	1	1	2	"FAM13C"	"NM"	"001143773"	"NM_001143773"	16	0.00450958286358512
"NM_001350178_FAM149A"	2662	56	76	52	67	109	65	77	52	91	52	180	126	42	168	120	62	178	122	75	215	"FAM149A"	"NM"	"001350178"	"NM_001350178"	1985	0.745679939894816
"NM_173348_FAM149B1"	5455	1568	1588	1254	1440	2258	1628	1497	723	1602	2224	4218	2000	1853	4142	2136	3105	5556	1781	2757	5140	"FAM149B1"	"NM"	"173348"	"NM_173348"	48470	8.88542621448213
"NM_176782_FAM151A"	1975	136	164	131	141	173	151	121	246	73	72	149	70	49	118	78	116	154	91	89	165	"FAM151A"	"NM"	"176782"	"NM_176782"	2487	1.25924050632911
"NM_205548_FAM151B"	1586	27	22	21	26	56	31	29	21	64	25	114	75	30	116	78	35	101	90	38	117	"FAM151B"	"NM"	"205548"	"NM_205548"	1116	0.703656998738966
"NR_146226_FAM153A"	4823	16	15	13	10	17	20	6	8	3	4	14	7	5	25	5	10	28	7	7	18	"FAM153A"	"NR"	"146226"	"NR_146226"	238	0.0493468795355588
"NM_001265615_FAM153B"	1794	1	2	0	7	6	8	6	4	3	1	4	2	0	7	2	0	8	4	3	2	"FAM153B"	"NM"	"001265615"	"NM_001265615"	70	0.0390189520624303
"NR_149722_FAM153CP"	2552	6	9	7	10	10	18	6	7	4	3	18	12	5	29	6	8	20	16	2	20	"FAM153CP"	"NR"	"149722"	"NR_149722"	216	0.0846394984326019
"NM_001080396_FAM155A"	9263	1	5	2	5	5	7	2	3	0	0	1	0	0	5	2	2	1	1	1	5	"FAM155A"	"NM"	"001080396"	"NM_001080396"	48	0.00518190650977005
"NR_046848_FAM155A-IT1"	1807	1	0	0	0	0	0	1	0	1	5	3	9	3	1	6	4	1	2	4	1	"FAM155A-IT1"	"NR"	"046848"	"NR_046848"	42	0.0232429441062535
"NM_015686_FAM155B"	4019	358	384	274	305	540	458	313	434	184	242	736	257	214	646	281	364	878	191	332	933	"FAM155B"	"NM"	"015686"	"NM_015686"	8324	2.07116198059219
"NM_001242496_FAM156A"	1675	526	486	405	502	463	459	419	597	281	396	1411	409	442	1744	286	573	1433	377	535	1578	"FAM156A"	"NM"	"001242496"	"NM_001242496"	13322	7.9534328358209
"NM_001321188_FAM156B"	3350	1047	989	809	1005	925	923	839	1202	572	813	2864	828	886	3502	574	1147	2894	770	1080	3181	"FAM156B"	"NM"	"001321188"	"NM_001321188"	26850	8.01492537313433
"NR_146164_FAM157A"	13758	1965	2010	1565	1990	2060	1705	1768	2812	1146	1047	5519	1521	1144	7329	1404	1443	3453	1563	1287	6206	"FAM157A"	"NR"	"146164"	"NR_146164"	48937	3.55698502689344
"NR_146178_FAM157B"	3690	1097	1060	791	1115	1147	844	917	1246	244	297	529	261	415	560	272	483	284	310	393	511	"FAM157B"	"NR"	"146178"	"NR_146178"	12776	3.46233062330623
"NR_126161_FAM157C"	961	35	49	27	38	64	42	36	64	11	6	8	8	9	13	11	11	4	13	18	14	"FAM157C"	"NR"	"126161"	"NR_126161"	481	0.500520291363163
"NM_001348694_FAM160A1"	11409	987	1005	858	951	1595	1103	913	717	483	745	848	642	809	801	615	1265	898	560	1106	794	"FAM160A1"	"NM"	"001348694"	"NM_001348694"	17695	1.55096853361381
"NM_032127_FAM160A2"	3406	1097	1130	847	1007	1333	1209	939	1348	833	884	1963	930	784	2181	969	1324	2203	997	1140	2488	"FAM160A2"	"NM"	"032127"	"NM_032127"	25606	7.51790957134469
"NM_020940_FAM160B1"	5772	931	840	638	745	1218	814	818	421	473	880	1515	656	884	1753	658	1230	1963	497	1314	1911	"FAM160B1"	"NM"	"020940"	"NM_020940"	20159	3.49255024255024
"NR_148730_FAM160B2"	3027	691	784	570	766	815	831	622	1099	481	412	1172	550	388	1300	555	625	1031	608	576	1431	"FAM160B2"	"NR"	"148730"	"NR_148730"	15307	5.05682193591014
"NM_032180_FAM161A"	3609	217	141	150	184	250	154	189	116	105	287	764	180	276	925	145	378	1001	170	411	1012	"FAM161A"	"NM"	"032180"	"NM_032180"	7055	1.95483513438626
"NM_152445_FAM161B"	3992	203	185	117	143	266	209	192	181	85	99	328	134	115	357	113	162	406	116	186	371	"FAM161B"	"NM"	"152445"	"NM_152445"	3968	0.993987975951904
"NM_014367_FAM162A"	3052	653	664	567	586	996	782	590	558	769	1171	1761	782	740	1813	891	1333	2899	906	1150	2215	"FAM162A"	"NM"	"014367"	"NM_014367"	21826	7.15137614678899
"NM_001085480_FAM162B"	1032	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	"FAM162B"	"NM"	"001085480"	"NM_001085480"	5	0.00484496124031008
"NM_001329714_FAM163A"	2998	4	0	1	1	2	2	1	0	2	0	1	1	1	4	0	0	1	3	1	0	"FAM163A"	"NM"	"001329714"	"NM_001329714"	25	0.00833889259506338
"NM_001080515_FAM163B"	1131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"FAM163B"	"NM"	"001080515"	"NM_001080515"	0	0
"NM_001001710_FAM166A"	1091	972	1175	630	812	1577	1641	856	1116	207	153	1064	174	106	1082	211	193	1487	183	198	1166	"FAM166A"	"NM"	"001001710"	"NM_001001710"	15003	13.7516040329972
"NM_001164310_FAM166B"	1054	29	39	17	32	41	25	30	43	10	10	39	4	4	42	12	10	63	10	15	49	"FAM166B"	"NM"	"001164310"	"NM_001164310"	524	0.497153700189753
"NM_001105519_FAM166C"	718	38	31	42	44	54	62	29	50	29	35	94	24	28	80	28	59	111	30	68	86	"FAM166C"	"NM"	"001105519"	"NM_001105519"	1022	1.42339832869081
"NM_053279_FAM167A"	8128	189	243	144	205	279	215	196	272	145	178	343	222	149	343	207	270	458	170	247	397	"FAM167A"	"NM"	"053279"	"NM_053279"	4872	0.599409448818898
"NR_026814_FAM167A-AS1"	2444	5	5	3	3	0	2	2	6	2	0	1	4	1	0	0	0	0	3	0	1	"FAM167A-AS1"	"NR"	"026814"	"NR_026814"	38	0.0155482815057283
"NM_032648_FAM167B"	947	7	4	3	6	11	9	10	9	16	5	28	15	10	52	14	3	34	22	5	48	"FAM167B"	"NM"	"032648"	"NM_032648"	311	0.328405491024287
"NM_001286051_FAM168A"	6874	1474	1556	1149	1381	1990	1556	1329	1355	897	852	2224	1126	930	2074	1146	1361	2281	963	1269	2500	"FAM168A"	"NM"	"001286051"	"NM_001286051"	29413	4.2788769275531
"NM_001321746_FAM168B"	5317	4389	4570	3426	4034	6920	5252	4049	2849	4572	4828	8329	5628	4273	7498	5889	7052	9972	4912	6313	9623	"FAM168B"	"NM"	"001321746"	"NM_001321746"	114378	21.5117547489186
"NM_015566_FAM169A"	6118	811	697	671	702	1011	727	727	247	644	585	996	904	705	1117	913	950	1566	733	978	1435	"FAM169A"	"NM"	"015566"	"NM_015566"	17119	2.79813664596273
"NM_182562_FAM169B"	3252	0	1	0	1	0	1	0	1	1	0	3	0	0	2	0	0	0	0	0	0	"FAM169B"	"NM"	"182562"	"NM_182562"	10	0.0030750307503075
"NM_001367956_FAM170A"	1379	0	1	0	0	1	1	1	0	0	2	0	1	0	5	2	0	4	1	3	3	"FAM170A"	"NM"	"001367956"	"NM_001367956"	25	0.0181290790427846
